Node	PosxNode	PosyNode	Name	Lines
4922	450265	4479512	AV.LOGROÑO-TINTIN Y MILU	105/1 112/2 115/1 504/1
4923	450779,7	4480007	GTA.ERMITA VIRGEN SOLEDAD-ARIADNA	112/2
4924	449829,3	4479290	AV.LOGROÑO-BAHIA CADIZ	105/2 112/1 115/2 151/2 504/2
4931	445057,2	4480676	AV.SAN LUIS-PZA.SANTOS HUMOSA	107/2 125/1 172/1 372/1
4932	441133	4482399	HOSPITAL RAMON Y CAJAL-SAN MODESTO	125/1
4934	441099	4482325	SAN MODESTO-HOSPITAL RAMON Y CAJAL	125/2
4935	443402,9	4481212	ARTURO SORIA-CALERUEGA	125/2 501/2
4946	443570	4481428	DALIA-ARTURO SORIA	29/1
4947	443581	4481446	DALIA-ARTURO SORIA	29/2
4948	443715	4481298	DALIA Nº 7	29/1
4949	443922	4481114	BACARES-VELEZ BLANCO	29/2
4950	443776	4481264	BACARES-GOLFO DE SALONICA	29/2
4951	442744	4479057	PZA.REPUBLICA DOMINICANA	87/1 87/2
4953	449759	4478232	OBENQUE-VELERO	114/1
4954	449744	4478239	OBENQUE-VELERO	114/2
4955	449972,4	4478420	CANOA-BALANDRO	114/1
4956	450204	4478361	BATEL-PZA.DEL MAR	114/1
4957	450202	4478373	BATEL-PZA.DEL MAR	114/2
4958	449999,2	4478472	BATEL-BALANDRO	114/2
4959	447179	4476779	MIGUEL YUSTE-ALBASANZ	505/2
4966	440449	4477825	GTA.CUATRO CAMINOS	124/1 124/2
4968	439689	4483034	MORALZARZAL-CERRO DEL CASTAÑAR	133/1 133/2 134/1
4973	447024	4473241	DR.GARCIA TAPIA-M40	100/1
4974	447046	4473272	DR.GARCIA TAPIA-M40	100/2
4975	443094,9	4472186	CERRO NEGRO-CALIFORNIA	113/1 148/1
4976	443035,8	4472146	CERRO NEGRO-CALIFORNIA	113/2 148/2
4977	444296	4473734	Cº VINATEROS-CORR.D.VALDERRABANO	30/1 32/1
4978	445511,8	4473257	Cº VINATEROS-PICO ARTILLEROS	71/1
4979	445535,8	4473262	Cº VINATEROS-PICO ARTILLEROS	71/2
4980	442085	4467365	EDUARDO MARISTANY-VICENTE CARBALLAL	85/1 123/1
4981	442227,1	4467405	VICENTE CARBALLAL-POTASA	85/1 123/1
4982	442518	4467207	AV.ROSALES-MIGUEL SOLAS	85/1 512/1
4983	442506	4467307	AV.ROSALES-MIGUEL SOLAS	85/2 512/2
4984	442634	4466622	BERROCAL-CANCHAL	85/2 512/2
4985	441211	4473394	RONDA DE ATOCHA-Pº STA.Mª CABEZA	34/2 69/2 512/2 515/2 517/2
5007	439596	4469077	ALZOLA-AV.RAFAELA YBARRA	60/2
5008	439792	4468869	SIMCA-TALBOT	60/1
5009	439724	4468888	SIMCA-DODGE	60/2
5010	439968,2	4468869	SIMCA-HORIZON	60/1
5011	439921	4468888	SIMCA-HORIZON	60/2
5012	440174	4468884	SIMCA-CENSO	60/1 60/2
5014	441600,4	4479989	AV.ASTURIAS-SAN AQUILINO	523/1
5015	441569,4	4479963	AV.ASTURIAS-PLAZA CASTILLA	42/2 523/2
5016	441273	4480197	AV.ASTURIAS-CAÑAVERAL	42/1 523/1
5017	441254,5	4480179	AV.ASTURIAS-CAÑAVERAL	42/2 523/2
5018	441097,2	4480364	AV.ASTURIAS-MONTOYA	42/1 523/1
5019	441077,3	4480350	AV.ASTURIAS-MONTOYA	42/2 523/2
5020	440866,4	4480584	AV.ASTURIAS-VIA LIMITE	42/1 177/1 523/1
5021	440848,5	4480569	AV.ASTURIAS-PINOS BAJA	42/2 523/2
5022	447895	4479169	AV.CONSEJO EUROPA-RIBERA DEL LOIRA	104/1 112/1 122/1
5023	447818	4479121	AV.CONSEJO EUROPA-RIBERA LOIRA	104/2 112/2 122/2
5027	447255	4472292	INDALECIO PRIETO-JOSE PRAT	8/2 71/2
5028	447047	4472068	COPERNICO-LADERA DE LOS ALMENDROS	8/1 71/1
5029	447037	4472094	COPERNICO-LADERA DE LOS ALMENDROS	8/2 71/2
5030	447239	4472057	INDALECIO PRIETO-COPERNICO	8/1 71/1
5031	447187	4472073	INDALECIO PRIETO-COPERNICO	8/2 71/2
5032	447519	4472837	LOS JUGLARES-INDALECIO PRIETO	8/1
5033	447544	4472971	TREN ARGANDA-INDALECIO PRIETO	8/1 8/2
5036	441203	4472342	Pº DELICIAS-TOMAS BRETON	8/1 19/2 45/1 47/2 59/2 85/2 86/2 247/2 513/2
5037	445033,5	4469441	Cº POZO TIO RAIMUNDO-Cº HORMIGUERAS	130/2
5038	445012	4469519	Cº POZO TIO RAIMUNDO-Cº HORMIGUERAS	454/2
5039	445081,6	4469540	Cº HORMIGUERAS-Cº POZO TIO RAIMUNDO	130/1 454/1
5040	445263,1	4477889	GRAL.ARANAZ-JOSE Mª CAVERO	21/1 21/2
5045	440400	4469364	AV.POBLADOS-DR.TOLOSA LATOUR	81/1 121/1
5046	438535	4470705	AV.ABRANTES-PELICANO	47/2 108/2
5050	439307	4470953	MARCELO USERA-PZA.FDEZ.LADREDA	60/1 81/1
5052	447694,5	4469188	AV.VILLA DE VALLECAS-CONGOSTO	142/2
5053	447590	4469296	PEÑA CERVERA-CONGOSTO	142/2
5054	441342	4471434	Pº MOLINO-EMBAJADORES	62/1 148/1 156/2
5055	445263	4471936	BENJAMIN PALENCIA-PZA.PEDRO MARCOS	54/1
5056	445261	4471957	BENJAMIN PALENCIA-PZA.PEDRO MARCOS	54/2 510/2
5057	437908,9	4469697	AV.POBLADOS-VIA LUSITANA	116/2 121/2 131/2 155/1
5058	437321,8	4470254	PADRE AMIGO-MORENO	108/2
5059	436704,4	4469614	ANTONIA RGUEZ.SACRISTAN-GUAYABA	108/2 118/2 516/2
5061	443015,7	4482268	AV.BURGOS Nº 85	174/2
5064	435594,3	4471062	INTERCAMBIADOR DE ALUCHE	17/2 31/2 96/1 96/2 518/1 518/2 526/1 526/2
5065	435529,5	4471094	INTERCAMBIADOR DE ALUCHE	117/2
5072	442597	4466559	BERROCAL-CANCHAL	85/1 512/1
5073	442791	4466067	BERROCAL-PZA.DE LOS METALES	85/1 85/2 512/1 512/2
5074	442746	4466057	BERROCAL-PZA.DE LOS METALES	85/1 512/1
5076	446177,3	4476817	ALCALA-ALBARRACIN	77/1 104/1 505/1
5077	446399,8	4476891	ALCALA-STA.LEONOR	77/1 104/1 505/1
5078	439424	4472126	ANTONIO LEYVA-JACINTO VERDAGUER	116/2
5079	439324	4471455	ANTONIO LEYVA-ANTOÑITA JIMENEZ	116/1
5080	439392,5	4471931	ANTONIO LEYVA Nº 25	116/2
5081	442089	4470080	EMBAJADORES-VIVEROS RAGA	453/1
5082	442118,3	4470115	EMBAJADORES-VIVEROS RAGA	453/2
5083	442368,8	4469244	EMBAJADORES-DEPURADORA LA CHINA	453/1
5084	442373,7	4469263	EMBAJADORES-DEPURADORA LA CHINA	453/2
5085	441915,6	4467450	CAMPOS IBAÑEZ-Pº ESTACION	85/1 123/1
5086	441908	4467466	CAMPOS IBAÑEZ-Pº ESTACION	85/2 123/2
5087	439619,5	4470174	PARQUE DE LA PALOMA-CERRO ANGELES	78/1
5089	442761	4475260	INTERCAMBIADOR FELIPE II	63/1 63/2
5094	436920,8	4472564	ALHAMBRA-CUART DE POBLET	31/1 55/2 119/2 518/1
5097	447848	4479566	AV.CAPITAL ESPAÑA MADRID-AV.PARTENON	112/2 122/2
5098	440039,5	4477909	DR.FEDERICO RUBIO Nº 1	44/2 127/2
5099	437228,5	4469011	CTRA.LEGANES-CEMENTERIO CARABANCHEL	108/1 108/2
5100	436954	4472356	ALHAMBRA-CULLERA	31/1 55/2 119/2
5102	447861,4	4479263	GTA.DON JUAN DE BORBON-RIBERA DEL SENA	104/1
5104	440550,2	4473159	GTA.DE EMBAJADORES	69/1 69/2
5105	441116	4483324	SAN CUGAT DEL VALLES-BRAILLE	66/1 66/2
5108	449502,3	4472816	GRAN VIA DEL ESTE-SAN CIPRIANO	100/1 507/1
5109	449517,1	4472793	GRAN VIA DEL ESTE-SAN CIPRIANO	100/2 507/2
5110	449244	4472855	MINERVA-RIVAS	71/2 100/1 507/1
5111	449284,6	4472862	MINERVA-SAN CIPRIANO	71/1 100/2 507/2
5112	448997	4472524	MINERVA-OMEGA	71/2 100/1 507/1
5113	449039	4472540	MINERVA-OMEGA	71/1 100/2 507/2
5114	448774	4472301	MINERVA-CALIZA	71/2 100/1
5115	448841	4472313	MINERVA-CALIZA	71/1 100/2 507/2
5116	448655	4472161	MINERVA-MOLINO VIEJO	100/1 100/2 507/1 507/2
5118	448601	4472269	MARMOLINA-CAMPO DE LA TORRE	100/2
5124	441449	4470243	CAMINO DE PERALES Nº 48	23/1 123/1 512/1
5125	441463	4470257	CAMINO DE PERALES FRENTE Nº 48	23/2 123/2 512/2
5127	429490	4481348	PARADORES-AV.CASA QUEMADA	162/1
5128	441149	4471614	PZA.DE LEGAZPI-BOLIVAR	8/1 8/2 45/1 45/2
5133	443945,1	4481067	BACARES-VELEZ RUBIO	129/1 129/2
5134	442523,5	4477098	PRINCIPE DE VERGARA-CANILLAS	73/2
5135	441017	4474711	ALCALA-BARQUILLO	1/2 2/1 74/2 146/2
5137	440790,7	4474785	GRAN VIA-CLAVEL	1/2 2/1 74/2 146/2 516/1 518/1 519/1 520/1 521/1
5138	440780	4474764	GRAN VIA-CLAVEL	1/1 2/2 46/2 74/1 146/1 518/2 519/2 520/2 521/2 602/2
5139	439882,9	4475118	GRAN VIA Nº 65	44/2 75/2 133/2 148/2
5140	438987,6	4478027	RAMIRO DE MAEZTU-AV.MORERAS	91/1 132/1
5141	439151,4	4477737	JUAN XXIII-PZA.ISLA ALBORAN	69/1
5144	441913	4472679	MENDEZ ALVARO Nº 13	8/2 102/2
5145	436183	4471557	ILLESCAS Nº 90	31/2
5146	443631	4475866	ALCALA Nº 215	21/2 38/2 53/2 106/2 110/2 146/2 210/2
5147	439015,1	4476525	RUPERTO CHAPI-PZA.MONCLOA	93/1 93/2
5148	440269	4474242	ATOCHA-PZA.SANTA CRUZ	50/1
5150	446945,3	4471590	AV.MEDITERRANEO-POLITECNICO	63/1 145/1
5153	445222	4477653	ARTURO SORIA-PILAR CAVERO	21/1
5154	439852	4466666	Pº ALBERTO PALACIOS-PZA.AGATA	22/1 79/2
5159	433800,1	4469954	AV.AVIACION-MIRABEL	39/2 117/1 139/2 519/2
5160	442304	4473036	COMERCIO Nº 2	102/1 152/1 511/1
5163	447138	4470474	SIERRA DE GUADALUPE-SAN JAIME	54/1 58/1 103/1 142/1 143/1 509/2 525/1
5167	442577	4477969	PZA.DE CATALUÑA Nº 4	19/1 19/2
5173	435532	4473035	PTA.DEL BATAN-CASA DE CAMPO	33/1 33/2
5175	435568	4473028	PTA.DEL BATAN-CASA DE CAMPO	25/1 25/2
5178	436011,5	4472127	CAMARENA-LOS YEBENES	25/1 518/1
5179	436039	4472130	CAMARENA-LOS YEBENES	25/2 518/2
5180	435416	4471972	ILLESCAS Nº 103	25/1 121/2
5181	435163	4472306	SESEÑA-ILLESCAS	25/1
5182	435418	4472448	SESEÑA Nº 31	25/1
5183	435395	4472459	SESEÑA Nº 32	25/2
5184	435822	4472368	SESEÑA-VALMOJADO	25/2
5185	435853	4472335	SESEÑA-VALMOJADO	25/1
5186	436091	4472658	CONCEJAL FCO.J.JIMENEZ-SEPULVEDA	55/1
5187	436077	4472638	CONCEJAL FCO.J.JIMENEZ-BARBERAN Y COLLAR	55/2
5188	435923	4472459	BARBERAN Y COLLAR-LOS YEBENES	55/1
5192	435957	4472440	BARBERAN Y COLLAR-LOS YEBENES	55/2
5197	450047	4479444	BAHIA ALMERIA-AV.LOGROÑO	151/1
5198	449940,7	4479611	BAHIA ALMERIA-BAHIA PALMA	151/1
5199	449870,8	4479835	BAHIA DE POLLENSA-BAHIA DE GANDO	151/1
5202	449792,2	4479797	BAHIA POLLENSA-BAHIA GANDO	151/2
5203	449901,8	4479634	BAHIA PALMA-BAHIA ALMERIA	151/2
5204	449971,8	4479395	BAHIA PALMA-AV.LOGROÑO	151/2
5207	438904	4482098	VALLE PINARES LLANOS-RISCOS DE POLANCO	521/1
5208	446467,3	4481438	Cº DE MONTORO-Cº VIEJO DE BURGOS	87/1 502/1
5209	446572	4481356	RAFAELA APARICIO-AURORA REDONDO	502/1
5211	439259	4466333	Pº ALBERTO PALACIOS-Pº FERROVIARIOS	22/1 514/2
5212	440561,8	4480921	GINZO DE LIMIA-AV.FERROL	523/1
5213	440497,8	4481161	GINZO DE LIMIA-MELCHOR FDEZ.ALMAGRO	523/1
5214	439327,7	4466740	Pº FERROVIARIOS-ENCARNACION PINO	514/2
5215	433792	4470004	MIRABEL-LOGROSAN	519/1
5217	440622,3	4469106	PZA.DEL PUEBLO	78/1 116/1 515/1 515/2
5218	440528,9	4481927	SANGENJO-PATONES	522/1
5221	441685	4472949	MENDEZ ALVARO-ANCORA	511/2
5222	441422,8	4473271	MENDEZ ALVARO-MURCIA	511/2
5223	439299	4482108	VALLE PINARES LLANOS-VENTISQUERO CONDESA	521/1 521/2
5230	442409,5	4475006	AV.MENENDEZ PELAYO-O DONNELL	152/1
5231	442429,5	4475021	AV.MENENDEZ PELAYO-ODONNELL	152/2
5232	442473	4473370	AV.MENENDEZ PELAYO-CAVANILLES	152/1
5233	442494,3	4473355	AV.MENENDEZ PELAYO-CAVANILLES	152/2
5234	442381	4473184	AV.MENENDEZ PELAYO-GRANADA	152/1
5235	442416	4473200	AV.MENENDEZ PELAYO-GRANADA	152/2
5236	442326,2	4473025	COMERCIO Nº 1	152/2
5238	448315	4475812	JULIA GARCIA BOUTAN-AV.CANILLEJAS	506/1
5244	442203,9	4468130	AV.ROSALES-CTRA.VILLAVERDE A VALLECAS	512/1
5245	442184	4468171	AV.ROSALES-CTRA.VILLAVERDE A VALLECAS	512/2
5253	442280,7	4467543	AV.ROSALES-URANIO	512/1
5256	440723	4469339	AV.ORCASUR-MOREJA	515/2
5296	442942	4476404	FCO.SILVELA-DIEGO DE LEON	12/2 69/2
5297	435599	4471152	MAQUEDA-VALMOJADO	117/1 117/2
5298	442773,9	4475287	NARVAEZ-AV.FELIPE II	215/1 215/2
5300	446871	4475259	HNOS.GARCIA NOBLEJAS-AV.ARCENTALES	109/1
5301	434956,2	4472117	SESEÑA-AV.PADRE PIQUER	131/1 131/2
5309	438478,9	4479358	NAVALPERAL-MADRIGAL	82/2 137/2 520/2
5311	443120	4476141	FCO.SILVELA-AV.DE LOS TOREROS	48/1
5312	447162	4469657	PTO.PORZUNA-FUENTIDUEÑA	509/2
5316	439171	4477795	AV.GREGORIO DEL AMO-AV.JUAN XXIII	91/2
5317	447930	4478034	JOSEFA VALCARCEL-GUTIERREZ CANALES	114/1 115/1 504/1
5318	442202	4477670	AV.DOCTOR ARCE-VELAZQUEZ	7/1
5321	449258,8	4472898	SAN CIPRIANO-MINERVA	4/1 403/1
5322	449267,1	4472916	SAN CIPRIANO-MINERVA	4/2 403/2
5323	447097	4474519	NICOLAS SALMERON-HNOS.Gª NOBLEJAS	106/1 507/1
5324	447093	4474541	NICOLAS SALMERON-HNOS.Gª NOBLEJAS	70/2 106/2 507/2
5325	434384	4472310	CTRA.CCHEL.A ARAVACA-COLONIA JARDIN	65/1 96/2
5326	446162,9	4469966	Cº HORMIGUERAS Nº 168	130/1 454/1
5327	446173	4469985	Cº HORMIGUERAS Nº 165	130/2 454/2
5328	437330,8	4470257	PADRE AMIGO-MORENO	108/1
5329	440380,7	4481606	GINZO DE LIMIA-GTA.REALES ACADEMIAS	49/1 134/1
5330	440354	4481583	GINZO DE LIMIA-GTA.REALES ACADEMIAS	49/2 134/2
5331	450256	4478434	AV.CANTABRIA-PZA.DEL MAR	112/2 114/1 115/1
5332	443474	4470407	AV.ENTREVIAS-MEMBEZAR	24/2
5333	441713,4	4476557	Pº CASTELLANA-GTA.EMILIO CASTELAR	14/1 27/1 45/1 150/1 501/1 522/1 524/1
5335	440646	4472502	Pº STA.Mª CABEZA-CACERES	55/2 60/2 517/2
5336	435560	4472990	Cº CAMPAMENTO-METRO CASA DE CAMPO	55/2 65/1
5337	444404,5	4480457	AV.SAN LUIS-CTRA.ESTACION	107/1 125/2 172/2 372/2
5338	444406	4480476	AV.SAN LUIS-CTRA.ESTACION	107/2 125/1 172/1 372/1
5339	439963,5	4466637	DR.MARTIN AREVALO-Pº ALBERTO PALACIOS	130/1 130/2
5342	446971	4480205	RIBERA DEL LOIRA-TOMAS REDONDO	104/2
5345	433201	4480151	Cº ZARZUELA-AV.VALDEMARIN	162/1
5346	433154	4480160	Cº ZARZUELA-AV.VALDEMARIN	162/2
5347	438153,3	4473284	CARAMUEL-SEPULVEDA	119/2
5348	447028	4478191	PEONIAS-GTA.YUCATAN	114/2 504/2
5349	438973,2	4469629	PRINCESA J.AUSTRIA-AV.POBLADOS	702/1
5350	438829,8	4469067	CEMENTERIO SUR-ENTRADA PRINCIPAL	702/1
5351	438560,2	4469076	CEMENTERIO SUR-SECCION 6-E	702/1
5352	438007,4	4469085	CEMENTERIO SUR-SECCION 19-G	702/1
5353	438055,1	4469060	CEMENTERIO SUR-SECCION 19-A	702/2
5354	437744,2	4469047	CEMENTERIO SUR-SECCION 6-F	702/1 702/2
5355	438617,6	4469032	CEMENTERIO SUR-SECCION 4-F	702/2
5356	438841	4469661	CTRA.LEGANES-AV.POBLADOS (TANATORIO)	702/2
5358	440695	4470938	SANTUARIO-SAN ANTONIO PADUA	6/2 78/2
5359	439367	4469149	GUETARIA-VILLABONA	6/1 6/2
5360	441294,1	4473344	Pº DELICIAS-PZA.EMPERADOR CARLOS V	59/2 85/2 86/2 102/2 401/2
5361	446683,7	4473695	FTE.CARRANTONA-JOSE BERGAMIN	140/1
5362	446663,9	4473709	FTE.CARRANTONA-JOSE BERGAMIN	140/2
5363	441747,8	4481471	HOSPITAL LA PAZ-MATERNIDAD	67/2 124/2 134/2 135/2 524/2
5365	440913	4479396	BRAVO MURILLO-MARQUES DE VIANA	66/2 124/2
5367	448364,2	4473393	CALAHORRA-Pº ARTILLEROS	106/2 507/2
5368	443911	4477107	PZA.DE VENECIA	74/1 74/2
5370	438239,1	4478472	PARANINFO-INFORMATICA	82/2 91/1 92/1
5371	441655	4467895	ALIANZA-COALICION	23/1 123/2
5376	440697	4474949	HORTALEZA-INFANTAS	3/1
5377	442192	4476795	VELAZQUEZ-MARIA DE MOLINA	9/1 19/2 51/1
5378	441074	4469823	AV.ANDALUCIA-GTA.MALAGA	18/1 22/1 59/1 76/1 79/1 81/2 85/1 86/1
5379	441147	4469859	AV.ANDALUCIA-GTA.MALAGA	18/2 22/2 59/2 76/2 79/2 85/2 86/2
5380	441061,1	4470015	AV.CORDOBA-HOSPITAL 12 DE OCTUBRE	18/2 22/2 59/2 76/2 79/2 85/2 86/2 513/2 514/2
5381	436268,2	4472588	CONCEJAL FCO.J.JIMENEZ-BERLANAS	55/2
5382	440468,5	4482128	VALENCIA DE DON JUAN-PATONES	67/2 133/1 523/1
5383	446893	4472996	EL CAIRO-LAPONIA	30/2
5384	446858	4473168	LAPONIA-MUNICH	30/2
5385	446759	4472725	LUIS DE HOYOS SAINZ-DAMASCO	30/1
5386	446787	4472736	LUIS DE HOYOS SAINZ-DAMASCO	30/2
5387	446696,2	4472527	LUIS DE HOYOS SAINZ-CENTRO DE SALUD	30/2
5390	450542	4478279	MEDINA DE POMAR-FRIAS	112/1 114/1 504/1
5394	442052	4477538	JOAQUIN COSTA-PZA.REP.ARGENTINA	69/2
5395	444321,7	4482531	FCO.PI Y MARGALL-VICENTE BLASCO IBAÑEZ	174/1
5396	444521,6	4482308	PZA.ALCALDE MORENO TORRES	172/2 174/1 372/2
5397	444951	4482194	FCO.PI Y MARGALL-PRINCIPE CARLOS	172/2 174/1 372/2 501/1
5398	444958	4482228	FCO.PI Y MARGALL-PRINCIPE CARLOS	172/1 174/2 372/1 501/2
5399	445224,3	4482078	FCO.PI Y MARGALL-NICETO ALCALA ZAMORA	172/2 174/1 372/2 501/1
5400	445222,7	4482116	FCO.PI Y MARGALL-NICETO ALCALA ZAMORA	172/1 174/2 372/1
5401	445311,2	4482106	NICETO ALCALA ZAMORA-FCO.PI Y MARGALL	174/1 174/2 501/1 501/2
5402	444629,1	4482369	FCO.PI Y MARGALL-ALCALDE MORENO TORRES	172/1 174/2 372/1 501/2
5403	444384,4	4482334	ALCALDE CONDE MAYALDE-ALC.MORENO TORRES	174/2 501/2
5404	444113	4482269	AV.MANOTERAS-B.O.E.	150/1 174/2 501/1
5405	443926	4482307	AV.MANOTERAS-FUENTE DE LA MORA	150/1 174/2 501/1
5407	443736,8	4482344	AV.MANOTERAS Nº 34	150/1 150/2
5408	443556	4482383	AV.MANOTERAS Nº 22	174/2
5409	443377	4482418	AV.MANOTERAS Nº 12	174/2 501/1
5411	444506	4480734	ACC.EST.HORTALEZA-VIRGEN DEL CARMEN	172/1 372/1
5412	444487,4	4480743	ACC.EST.HORTALEZA-TRINQUETE	172/2 372/2
5413	444683,8	4481129	ACC.EST.HORTALEZA-CAPITAN CORTES	172/1 372/1
5414	444655,4	4481129	ACC.EST.HORTALEZA-CAPITAN CORTES	172/2 372/2
5415	444824	4481315	ACC.EST.HORTALEZA-ROQUETAS MAR	172/1 372/1
5416	444801,8	4481318	ACC.EST.HORTALEZA-ROQUETAS MAR	172/2 372/2
5417	445145,2	4481795	NICETO ALCALA ZAMORA-PINTOR A.SAURA	172/1 372/1
5418	445141	4481849	NICETO ALCALA ZAMORA-PINTOR A.SAURA	172/2 372/2
5419	444736	4482813	PRINCIPE CARLOS-A.CONDE MAYALDE	172/1 372/1
5420	444715,7	4482761	PRINCIPE CARLOS-A.CONDE MAYALDE	172/2 372/2
5421	444517,5	4482997	PRINCIPE CARLOS-AMERICO CASTRO	172/1 372/1
5423	444459,9	4483086	ANA AUSTRIA-PRINCIPE CARLOS	172/1 173/1 372/1 501/1
5424	444432,8	4483104	ANA AUSTRIA-PRINCIPE CARLOS	172/2 173/2 372/2
5425	444662	4483322	ANA AUSTRIA-NICETO ALCALA ZAMORA	172/1 173/1 372/1 501/1
5426	444642,4	4483357	ANA AUSTRIA-NICETO ALCALA ZAMORA	172/2 173/2 372/2
5427	444520,5	4482934	PRINCIPE CARLOS-VICENTE BLASCO IBAÑEZ	172/2 372/2
5436	442922	4470666	MEJORANA-LAGARTERA	24/1
5437	443100	4470434	PZA.DE LAS REGIONES-LAGARTERA	111/1 511/2
5442	441288	4474696	PZA.DE CIBELES	10/1 10/2 512/1 512/2 515/1 515/2
5443	441324	4474654	Pº PRADO-PZA.DE CIBELES	14/1 27/1 37/2 45/1 509/1 509/2 510/1 510/2 511/1 511/2 525/2
5447	441412	4477117	PZA.SAN JUAN DE LA CRUZ	45/2
5449	440676,7	4477798	RAIMUNDO FDEZ.VILLAVERDE-CICERON	69/2 149/2
5451	442864	4475358	ALCALA-GOYA	43/1 53/1
5452	442839	4476316	CONDE DE PEÑALVER-MALDONADO	61/1
5453	441458	4473582	Pº INFANTA ISABEL-MINISTERIO AGRICULTURA	10/2 14/1
5454	440141	4474054	COLEGIATA	35/1 35/2
5456	438888,3	4481518	AV.C.HERRERA ORIA-ISLA DE TABARCA	64/1 83/1 133/1
5458	446015	4476681	HNOS.GARCIA NOBLEJAS-ALCALA	38/1 48/1 70/1 105/1 105/2
5459	441817	4479972	MATEO INURRIA-PZA.DE CASTILLA	457/1 457/2 704/1 704/2
5460	441381,5	4466497	BURJASOT-BENIFERRI	79/1
5461	441638,3	4466263	GODELLA Nº 68	79/1
5462	441342,2	4466148	ROCAFORT-MONCADA	79/1
5466	444672	4477345	TORRELAGUNA-AV.BADAJOZ	53/1 122/1
5467	442266	4472201	MENDEZ ALVARO-PEDRO BOSCH	8/1
5471	442904	4472660	AV.CDAD.BARCELONA-PACIFICO	8/1 10/1 136/1
5472	444324	4473304	AV.MORATALAZ-PZA.CORR.ALONSO AGUILAR	8/1 20/1
5473	444328	4473338	AV.MORATALAZ-PZA.CORR.ALONSO AGUILAR	8/2 20/2
5482	447677	4472906	TREN DE ARGANDA-CORDEL DE PAVONES	71/1
5483	447937	4472050	AV.COMUNIDADES-CENTRO DE TRANSFUSION	71/1
5484	448131	4471989	AV. DE LAS COMUNIDADES S/N	71/1
5485	448141	4472029	AV. DE LAS COMUNIDADES S/N	71/2
5486	448667,3	4472120	MINERVA-MOLINO VIEJO	71/1
5487	448604	4472105	MINERVA-MOLINO VIEJO	71/2
5489	447879	4472137	AV.COMUNIDADES-CENTRO TRANSFUSION	71/2
5490	447571	4472394	CORDEL DE PAVONES-LOS PINILLAS	71/2
5491	447674	4472704	CORDEL DE PAVONES-LOS JUGLARES	71/2
5505	440107	4474128	CONCEPCION JERONIMA	31/1 31/2
5506	437409	4472002	VIA CARPETANA-LOPEZ MEZQUIA	17/2 25/2 516/2
5507	439507	4472822	TOLEDO-GTA.PIRAMIDES	18/1
5510	445720	4475910	ASCAO-GUTIERRE DE CETINA	28/2 506/2
5511	441328	4474035	Pº PRADO-PZA.MURILLO	10/2 14/1 27/1 34/2 37/2 45/1 509/2 510/2 511/2 512/2 513/2 514/2 515/2 517/2 525/2
5512	441337	4471469	Pº MOLINO-EMBAJADORES	62/2 148/2 156/1
5514	440525,4	4476849	GRAL.ALVAREZ CASTRO-JOSE ABASCAL	37/2 149/1
5515	444582,2	4483493	NICETO ALCALA ZAMORA-ISABEL VALOIS	172/1 173/1 372/1
5516	444558	4483464	NICETO ALCALA ZAMORA-ISABEL VALOIS	172/2 173/2 372/2
5517	444348,4	4483692	NICETO ALCALA ZAMORA Nº 95	172/1 173/1 173/2 372/1
5520	444235	4482866	ANA AUSTRIA-PRINCESA EBOLI	173/2
5521	441979,3	4481446	HOSPITAL LA PAZ-RESIDENCIA GENERAL	173/2 176/2 178/2
5523	439095	4481631	AV.C.HERRERA ORIA-ISLA DE AROSA	49/2
5524	440424	4478714	FCOS.RODRIGUEZ-FULGENCIO DE MIGUEL	126/2
5531	449941	4468422	AV.DE LAS SUERTES-PILAR MADARIAGA ROJO	509/2
5532	448932,1	4473167	JARDIN DE LA DUQUESA-SAN CIRIACO	507/2
5533	447971,3	4470257	REAL DE ARGANDA-ENRIQUE Gª ÁLVAREZ	509/1
5534	448228,7	4469547	AV.DE LAS SUERTES-AV.DE LA GAVIA	509/2
5535	442672	4484521	CASTIELLO DE JACA-STO.DOMINGO CALZADA	176/2 524/1
5536	449689,1	4468586	AV.DE LAS SUERTES-ANTONIO GADES	509/2
5540	443708,9	4472766	ALFONSO XIII-PEÑA PRIETA	8/1 113/1 141/1
5541	443923,1	4472723	SANTA MARTA-ALFONSO XIII	8/1 113/1 141/1
5542	440673	4475525	BARCELO-TRIBUNAL	40/1 40/2 149/1 149/2
5543	441452,2	4483493	AFUERAS A VALVERDE-BELLA ALTISIDORA	524/1
5544	441431	4483462	AFUERAS A VALVERDE-SAN CUGAT DEL VALLES	524/2
5545	444354,7	4479558	CTRA.CANILLAS-GTA.PILAR MIRO	73/1 503/1
5547	447031,3	4480151	RIBERA DEL LOIRA-RIBERA DEL SENA	104/1
5548	446952,1	4480239	TOMAS REDONDO-RIBERA DEL LOIRA	451/2
5549	438416,6	4471249	VALLE DE ORO-Cº VIEJO LEGANES	81/2 108/2
5550	438121,5	4471323	VALLE DE ORO-GTA.VALLE DE ORO	81/1 81/2 108/1 108/2
5558	441439,9	4472574	RAMIREZ DE PRADO-GRAL.LACY	8/1
5560	438720	4471921	GRAL.RICARDOS-PAULINA ODIAGA	34/1 35/1 118/1 119/1 526/1
5561	446993,8	4470786	ARBOLEDA-AV.DEMOCRACIA	90/1
5562	447009,3	4470787	ARBOLEDA-AV.DEMOCRACIA	90/2
